date,equity,spot,realized_equity
2026-04-06,117153.2618753713,39.52,117153.2618753713
2026-04-07,117153.2618753713,39.1,117153.2618753713
2026-04-08,117153.2618753713,40.42,117153.2618753713
2026-04-09,117153.2618753713,40.91,117153.2618753713
2026-04-10,117153.2618753713,41.56,117153.2618753713
2026-04-13,117153.2618753713,41.59,117153.2618753713
2026-04-14,117153.2618753713,42.13,117153.2618753713
2026-04-15,117153.2618753713,42.56,117153.2618753713
2026-04-16,117153.2618753713,42.73,117153.2618753713
2026-04-17,117153.2618753713,43.94,117153.2618753713
2026-04-20,117153.2618753713,43.25,117153.2618753713
2026-04-21,117153.2618753713,42.51,117153.2618753713
2026-04-22,117153.2618753713,44.75,117153.2618753713
2026-04-23,117153.2618753713,44.05,117153.2618753713
2026-04-24,117153.2618753713,44.02,117153.2618753713
2026-04-27,117153.2618753713,43.56,117153.2618753713
2026-04-28,117153.2618753713,43.27,117153.2618753713
2026-04-29,117153.2618753713,42.75,117153.2618753713
2026-04-30,117153.2618753713,43.32,117153.2618753713
2026-05-01,117153.2618753713,44.47,117153.2618753713
2026-05-04,117153.2618753713,45.4,117153.2618753713
2026-05-05,117153.2618753713,46.28,117153.2618753713
2026-05-06,117153.2618753713,46.19,117153.2618753713
2026-05-07,117153.2618753713,45.4,117153.2618753713
2026-05-08,117153.2618753713,45.45,117153.2618753713
2026-05-11,117153.2618753713,46.47,117153.2618753713
2026-05-12,117153.2618753713,45.8,117153.2618753713
2026-05-13,117153.2618753713,45.12,117153.2618753713
2026-05-14,117418.0368753713,46.17,117418.0368753713
2026-05-15,117550.0368753713,44.82,117550.0368753713
2026-05-18,117550.0368753713,43.53,117550.0368753713
2026-05-19,117550.0368753713,43.5,117550.0368753713
2026-05-20,117550.0368753713,43.99,117550.0368753713
2026-05-21,117550.0368753713,44.0,117550.0368753713
2026-05-22,117550.0368753713,42.96,117550.0368753713
2026-05-26,117550.0368753713,42.99,117550.0368753713
2026-05-27,117550.0368753713,42.45,117550.0368753713
2026-05-28,117550.0368753713,41.56,117550.0368753713
2026-05-29,117550.0368753713,41.63,117550.0368753713
2026-06-01,117697.0368753713,40.49,117697.0368753713
2026-06-02,117697.0368753713,38.05,117697.0368753713
2026-06-03,117957.62437537129,37.0,117697.0368753713
2026-06-04,117889.27437537129,36.02,118125.43687537129
2026-06-05,117436.4118753713,34.14,117436.4118753713
2026-06-08,117436.4118753713,35.89,117436.4118753713
2026-06-09,117436.4118753713,35.14,117436.4118753713
2026-06-10,117436.4118753713,35.08,117436.4118753713
2026-06-11,117436.4118753713,36.05,117436.4118753713
2026-06-12,117436.4118753713,36.04,117436.4118753713
2026-06-15,117436.4118753713,37.74,117436.4118753713
