date,equity,spot,realized_equity
2025-09-08,119712.50073300424,63.7,119712.50073300424
2025-09-09,119712.50073300424,63.22,119712.50073300424
2025-09-10,119712.50073300424,64.53,119712.50073300424
2025-09-11,119712.50073300424,65.03,119712.50073300424
2025-09-12,119712.50073300424,66.38,119712.50073300424
2025-09-15,119712.50073300424,65.5,119712.50073300424
2025-09-16,119712.50073300424,66.37,119712.50073300424
2025-09-17,119712.50073300424,65.67,119712.50073300424
2025-09-18,120172.70073300425,66.75,119913.10073300425
2025-09-19,120155.10073300425,65.37,119913.10073300425
2025-09-22,120238.70073300425,63.65,119913.10073300425
2025-09-23,120366.58455877952,63.41,119913.10073300425
2025-09-24,120222.33823300425,64.42,120278.30073300425
2025-09-25,120548.07573300424,62.1,120278.30073300425
2025-09-26,120440.27573300425,61.94,120435.10073300425
2025-09-29,120645.85073300425,64.97,120435.10073300425
2025-09-30,120156.23823300425,65.0,120435.10073300425
2025-10-01,120137.82652643531,66.74,120435.10073300425
2025-10-02,119257.11323300425,68.77,119235.72573300425
2025-10-03,119705.30073300425,69.81,119242.72573300425
2025-10-06,118808.50073300424,71.29,118423.50073300424
2025-10-07,118311.92573300425,69.13,118423.50073300424
2025-10-08,118853.72034110063,70.06,118423.50073300424
2025-10-09,118972.90073300424,68.74,118423.50073300424
2025-10-10,117837.40340671978,66.2,117503.27840671978
2025-10-13,117933.60340671978,65.81,117503.27840671978
2025-10-14,117507.86590671977,63.91,117503.27840671978
2025-10-15,117008.67840671977,63.17,117503.27840671978
